EXT	ES	L	Extremaduran
EYA	US	N	Eyak
EZE	NG	L	Uzekwe
FAA	PG	L	Fasu
FAB	GQ	L	Fa D'ambu
FAC	IR	L	Fars
FAD	PG	L	Wagi
FAE	DK	L	Faroese
FAF	SB	L	Fagani
FAG	PG	L	Finungwa
FAH	NG	N	Fali Of Baissa
FAI	PG	L	Faiwol
FAL	CM	L	Fali, South
FAM	NG	L	Fam
FAN	TD	L	Fania
FAO	ZA	L	Fanagolo
FAP	SN	L	Palor
FAR	SB	L	Fataleka
FAS	PG	L	Fas
FAT	PG	L	Faita
FAU	ID	L	Fayu
FAX	ES	L	Fala
FCS	CA	L	Quebec Sign Language
FER	SD	L	Feroge
FGR	TD	L	Fongoro
FIA	SD	L	Nobiin
FIE	NG	L	Fyer
FIN	FI	L	Finnish
FIP	TZ	L	Fipa
FIR	NG	L	Firan
FIT	SE	L	Finnish, Tornedalen
FIW	PG	L	Fiwaga
FIZ	NG	L	Izere
FJI	FJ	L	Fijian
FKV	NO	L	Finnish, Kven
FLA	US	N	Kalispel-pend D'oreille
FLH	ID	L	Foau
FLI	NG	L	Fali
FLL	CM	L	Fali, North
FLN	AU	N	Flinders Island
FLR	ZR	L	Fuliiru
FLY	ZA	L	Tsotsitaal
FMP	CM	L	Fe'fe'
FMU	IN	L	Muria, Far Western
FNG	GA	L	Fang
FOA	BJ	L	Fon-gbe
FOD	BJ	L	Foodo
FOI	PG	L	Foi
FOM	ZR	L	Foma
FOR	PG	L	Fore
FOS	TW	E	Siraiya
FPE	GQ	L	Fernando Po Creole English
FRA	FR	L	Franco-provençal
FRC	US	L	French, Cajun
FRD	ID	L	Fordata
FRE	GF	L	French Guianese Creole French
FRI	NL	L	Frisian, Western
FRK	DE	E	Frankish
FRL	IT	L	Friulian
FRN	FR	L	French
FRO	PG	L	Forak
FRR	DE	L	Frisian, Northern
FRS	DE	L	Frisian, Eastern
FRT	VU	L	Fortsenal
FRY	ID	L	Mairasi
FSE	FI	L	Finnish Sign Language
FSL	FR	L	French Sign Language
FUB	CM	L	Fulfulde, Adamawa
FUC	SN	L	Pulaar
FUD	WF	L	Futuna, East
FUE	BJ	L	Fulfulde, Benin-togo
FUF	GN	L	Fuuta Jalon
FUG	CM	L	Fungom
FUH	NE	L	Fulfulde, Western Niger
FUI	TD	L	Fulfulde, Bagirmi
FUJ	SD	L	Ko
FUL	ML	L	Fulfulde, Maasina
FUM	NG	L	Fum
FUN	BR	L	Fulniô
FUQ	NE	L	Fulfulde, Central-eastern Niger
FUR	SD	L	Fur
FUT	VU	L	Futuna-aniwa
FUU	ZR	L	Furu
FUV	NG	L	Fulfulde, Nigerian
FUY	PG	L	Fuyug
FWA	NC	L	Fwâi
FWE	NA	L	Fwe
GAA	NG	L	Ga'anda
GAB	TD	L	Gabri
GAC	GH	L	Ga
GAD	PH	L	Gaddang
GAE	VE	L	Guarequena
GAF	PG	L	Gende
GAG	MD	L	Gagauz
GAH	PG	L	Alekano
GAI	PG	L	Borei
GAJ	PG	L	Gadsup
GAK	ID	L	Gamkonora
GAL	TP	L	Galoli
GAM	PG	L	Kandawo
GAN	NG	L	Aten
GAO	PG	L	Gants
GAP	PG	L	Gal
GAQ	IN	L	Gata'
GAR	PG	L	Galeya
GAS	IN	L	Garasia, Adiwasi
GAT	PG	L	Kenati
GAU	IN	L	Gadaba, Ollar, Salur
GAV	PG	L	Gabutamon
GAW	PG	L	Nobanob
GAX	ET	L	Oromo, Borana-arsi-guji
GAY	BR	L	Gavião, Pará
GAZ	ET	L	Oromo, West-central
GBA	LR	L	Bandi
GBB	AU	L	Kaytetye
GBC	AU	L	Garawa
GBD	AU	N	Karadjeri
GBE	PG	L	Niksek
GBF	PG	L	Gaikundi
GBG	CF	L	Gbanziri
GBI	ID	L	Galela
GBJ	IN	L	Gadaba, Bodo
GBK	IN	L	Gaddi
GBL	IN	L	Gamit
GBM	IN	L	Garhwali
GBN	SD	L	Mo'da
GBP	CF	L	Gbaya-bossangoa
GBQ	CF	L	Gbaya-bozoum
GBR	NG	L	Gbagyi
GBU	AU	N	Gagadu
GBV	CF	L	Gbanu
GBW	NG	L	Gbagyi Nkwa
GBY	NG	L	Gbari
GBZ	IR	L	Dari
GCC	PG	L	Mali
GCD	AU	N	Ganggalida
GCE	US	E	Galice
GCN	PG	L	Gaina
GCT	VE	L	German, Colonia Tovar
GDA	IN	L	Lohar, Gade
GDB	IN	L	Gadaba, Ollar, Pottangi
GDC	AU	N	Gugu Badhun
GDD	PG	L	Gedaged
GDE	NG	L	Gude
GDF	NG	L	Guduf-gava
GDG	PH	L	Ga'dang
GDH	AU	N	Gadjerawang
GDI	CF	L	Gundi
GDJ	AU	N	Gurdjar
GDK	TD	L	Gadang
GDL	ET	L	Dirasha
GDM	TD	L	Laal
GDN	PG	L	Umanakaina
GDO	RU	L	Ghodoberi
GDR	PG	L	Gidra
GDU	NG	L	Gudu
GDW	CM	L	Gaduwa
GEA	NG	L	Geruma
GEB	PG	L	Kire
GEC	LR	L	Grebo, Gboloo
GED	NG	L	Gade
GEE	ET	E	Geez
GEG	NG	L	Gengle
GEH	CA	L	German, Hutterite
GEI	ID	L	Gebe
GEJ	TG	L	Gen-gbe
GEK	NG	L	Yiwom
GEL	NG	L	Kag-fer-jiir-koor-ror-us-zuksun
GEN	CN	L	Geman Deng
GEO	GE	L	Georgian
GEQ	CF	L	Geme
GER	DE	L	German, Standard
GES	ID	L	Geser-gorom
GET	PG	L	Getmata
GEW	NG	L	Gera
GEX	SO	L	Garre
GEY	ZR	L	Enya
GEZ	NG	L	Geji
GFK	PG	L	Patpatar
GFT	ET	E	Gafat
GGA	SB	L	Gao
GGB	LR	L	Gbii
GGD	AU	N	Gugadj
GGE	AU	L	Guragone
GGG	PK	L	Gurgula
GGH	KE	L	Garreh-ajuran
GGK	AU	E	Kungarakany
GGL	PG	L	Ganglau
GGN	NP	L	Gurung, Eastern
GGO	IN	L	Gondi, Southern
GGR	AU	E	Aghu Tharnggalu
GGU	CI	L	Gagu
GHA	LY	L	Ghadamès
GHE	NP	L	Ghale, Southern
GHH	NP	L	Ghale, Northern
GHK	MM	L	Karen, Geko
GHL	SD	L	Ghulfan
GHN	SB	L	Ghanongga
GHO	MA	E	Ghomara
GHR	PK	L	Ghera
GHS	PG	L	Guhu-samane
GHT	NP	L	Ghale, Kutang
GIA	AU	L	Kitja
GIB	NG	L	Gibanawa
GIC	ZA	L	Gail
GID	CM	L	Gidar
GIG	PK	L	Goaria
GIL	PG	L	Gitua
GIM	PG	L	Gimi
GIN	RU	L	Hinukh
GIP	PG	L	Gimi
GIS	CM	L	Giziga, North
GIT	CA	L	Gitxsan
GIX	ZR	L	Gilima
GIY	AU	N	Giyug
GIZ	CM	L	Giziga, South
GJK	PK	L	Koli, Kachi
GJR	IN	L	Gujarati
GJU	IN	L	Gujari
GKA	PG	L	Guiarak
GKE	CM	N	Ndai
GKN	NG	L	Gokana
GKO	GR	E	Greek, Ancient
GKP	GN	L	Kpelle, Guinea
GLA	AU	L	Dhangu
GLB	KI	L	Kiribati
GLC	TD	L	Bon Gula
GLD	RU	L	Nanai
GLE	SD	E	Gule
GLG	SB	E	Guliguli
GLH	AF	L	Pashayi, Northwest
GLI	IE	L	Gaelic, Irish
GLJ	TD	L	Gula Iro
GLK	IR	L	Gilaki
GLN	ES	L	Galician
GLO	NG	L	Galambu
GLR	LR	L	Glaro-twabo
GLS	GB	L	Gaelic, Scots
GLU	TD	L	Gula
GLV	NG	L	Glavda
GMA	AU	N	Gambera
GMB	SB	L	Gula'alaa
GMD	NG	L	Mághdì
GMO	ET	L	Gamo-gofa-dawro
GMU	PG	L	Gumalu
GNA	BF	L	Kaansa
GNB	IN	L	Gangte
GNC	ES	E	Guanche
GND	CM	L	Gemzek
GNE	BW	L	Ganádi
GNG	TG	L	Ngangam
GNH	NG	N	Lere
GNI	AU	L	Gooniyandi
GNK	BW	L	//Gana
GNL	AU	E	Gangulu
GNM	PG	L	Ginuman
GNN	AU	L	Gumatj
GNQ	MY	L	Gana
GNR	AU	E	Gureng Gureng
GNT	PG	L	Guntai
GNU	PG	L	Gnau
GNW	BO	L	Guaraní, Bolivian, Western
GNZ	CF	L	Ganzi
GOA	CI	L	Guro
GOB	CO	L	Playero
GOC	PG	L	Gorakor
GOD	CI	L	Godié
GOE	BT	L	Gongduk
GOF	UA	E	Gothic
GOG	TZ	L	Gogo
GOH	PG	L	Gogodala
GOI	PG	L	Gobasi
GOJ	IN	L	Gowlan
GOK	IN	L	Gowli
GOL	LR	L	Gola
GOM	IN	L	Konkani, Goanese
GON	IN	L	Gondi, Northern
GOO	FJ	L	Gone Dau
GOP	ID	L	Yeretuar
GOQ	ID	L	Gorap
GOR	NP	L	Bujhyal
GOS	NL	L	Gronings
GOT	BF	L	Cerma
GOU	CM	L	Gavar
GOW	TZ	L	Gorowa
GOX	ZR	L	Gobu
GOY	TD	N	Goundo
GOZ	IR	L	Gozarkhani
GPA	NG	L	Gupa-abawa
GPN	PG	L	Taiap
GQI	CN	L	Guiqiong
GQR	TD	L	Gor
GRA	IN	L	Garasia, Rajput
GRB	LR	L	Grebo, Northern
GRC	NG	L	Gurmana
GRD	NG	L	Guruntum-mbaaru
GRE	ET	L	Gurage, East
GRG	PG	L	Gira
GRH	NG	L	Gbiri-niragu
GRI	SB	L	Ghari
GRJ	LR	L	Grebo, Southern
GRK	GR	L	Greek
GRL	ID	L	Gorontalo
GRM	MY	L	Kota Marudu Talantang
GRN	CA	L	Plautdietsch
GRO	CN	L	Groma
GRQ	PG	N	Gorovu
GRR	DZ	L	Taznatit
GRS	ID	L	Gresi
GRT	IN	L	Garo
GRU	ET	L	Gurage, Soddo
GRV	LR	L	Grebo, Central
GRW	PG	N	Gweda
GRX	PG	L	Guriaso
GRY	LR	L	Grebo, Barclayville
GRZ	PG	N	Guramalum
GSA	PG	L	Gasmata
GSC	FR	L	Gascon
GSE	GH	L	Ghanaian Sign Language
GSG	DE	L	German Sign Language
GSL	SN	L	Gusilay
GSM	GT	L	Guatemalan Sign Language
GSN	PG	L	Gusan
GSP	PG	L	Wasembo
GSS	GR	L	Greek Sign Language
GSW	CH	L	Alemannisch
GTA	BR	L	Guató
GTI	ZR	L	Gbati-ri
GUA	NG	L	Shiki
GUB	BR	L	Guajajára
GUC	CO	L	Wayuu
GUD	CI	L	Dida, Yocoboué
GUE	AU	L	Gurinji
GUF	AU	L	Gupapuyngu
GUG	PY	L	Guaraní, Paraguayan
GUH	CO	L	Guahibo
GUI	BO	L	Guaraní, Bolivian, Eastern
GUJ	BR	L	Guajá
GUK	ET	L	Gumuz
GUL	US	L	Sea Island Creole English
GUM	CO	L	Guambiano
GUN	PY	L	Guaraní, Mbyá
GUO	CO	L	Guayabero
GUP	AU	L	Gunwinggu
GUQ	PY	L	Aché
GUR	GH	L	Frafra
GUS	GN	L	Guinean Sign Language
GUT	CR	L	Maléku Jaíka
GUU	VE	L	Yanomamö
GUV	CM	E	Gey
GUW	BJ	L	Gun-gbe
GUX	BF	L	Gourmancéma
GUY	ET	L	Gurage, West
GUZ	KE	L	Gusii
GVA	PY	L	Guana
GVC	BR	L	Guanano
GVE	PG	L	Duwet
GVF	PG	L	Golin
GVL	TD	L	Gulay
GVN	AU	L	Kuku-yalanji
GVO	BR	L	Gavião Do Jiparaná
GVR	NP	L	Gurung, Western
GVS	PG	L	Gumawana
GWA	CI	L	Mbato
GWB	NG	L	Gwa
GWC	PK	L	Kalami
GWD	ET	L	Gawwada
GWE	TZ	L	Gweno
GWF	PK	L	Gowro
GWG	NG	L	Moo
GWJ	BW	L	/Gwi
GWN	NG	L	Gwandara
GWR	UG	L	Gwere
GWT	AF	L	Gawar-bati
GWU	AU	N	Guwamu
GWW	AU	L	Kwini
GWX	GH	L	Gua
GXX	CI	L	Wè Southern
GYA	CF	L	Gbaya, Northwest
GYB	PG	L	Garus
GYD	AU	L	Gayardilt
GYE	NG	L	Gyem
GYF	AU	N	Gungabula
GYG	CF	L	Gbayi
GYI	CM	L	Gyele
GYM	PA	L	Ngäbere
GYN	GY	L	Guyanese Creole English
GYO	ID	L	Gayo
GYR	BO	L	Guarayu
GYY	AU	N	Gunya
GZA	ET	N	Ganza
GZI	IR	L	Gazi
GZN	ID	L	Gane
HAA	US	N	Han
HAB	VN	L	Hanoi Sign Language
HAC	IQ	L	Hawrami
HAD	ID	L	Hatam
HAE	ET	L	Oromo, Eastern
HAF	VN	L	Haiphong Sign Language
HAG	GH	L	Hanga
HAH	PG	L	Hahon
HAI	CA	N	Haida, Northern
HAJ	IN	L	Hajong
HAK	CN	L	Chinese, Hakka
HAL	VN	L	Halang
HAM	PG	L	Hewa
HAN	TZ	L	Hangaza
HAO	PG	L	Hakö
HAP	ID	L	Hupla
HAQ	TZ	L	Ha
HAR	ET	L	Harari
HAS	CA	L	Haisla
HAT	HT	L	Haitian Creole French
HAU	MX	L	Huasteco, San Francisco Chontla
HAV	ZR	L	Havu
HAW	US	L	Hawai'i Creole English
HAX	CA	N	Haida, Southern
HAY	TZ	L	Haya
HAZ	AF	L	Hazaragi
HBA	ZR	L	Hamba
HBH	MM	L	Chin, Falam
HBO	IL	E	Hebrew, Ancient
HBR	IL	L	Hebrew
HBU	TP	L	Habu
HCH	MX	L	Huichol
HDY	ET	L	Hadiyya
HEA	CN	L	Hmong, Northern Qiandong
HEB	SD	L	Heiban
HED	TD	L	Herdé
HEG	ID	L	Helong
HEH	TZ	L	Hehe
HEI	CA	L	Heiltsuk
HEK	IQ	L	Herki
HEM	ZR	L	Hemba
HER	NA	L	Herero
HGM	NA	L	Hai//om
HGW	PG	L	Haigwai
HHR	SN	L	Kerak
HIA	NG	L	Lamang
HIB	PE	E	Hibito
HID	US	L	Hidatsa
HIE	BW	L	Hietshware
HIF	FJ	L	Hindustani, Fijian
HIG	NG	L	Kamwe
HIH	PG	L	Hinihon
HII	IN	L	Hinduri
HIJ	CM	L	Hijuk
HIK	ID	L	Seit-kaitetu
HIL	PH	L	Hiligaynon
HIN	PK	L	Hindko, Southern
HIR	BR	L	Himarimã
HIT	ID	L	Hitu
HIW	VU	L	Hiw
HIX	BR	L	Hixkaryána
HKA	TZ	L	Kahe
HKE	ZR	L	Hunde
HLA	PG	L	Halia
HLB	IN	L	Halbi
HLD	VN	L	Halang Doan
HLO	BR	L	Haló Té Sú
HMA	CN	L	Hmong, Southern Mashan
HMB	ML	L	Songhay, Humburi Senni
HMC	CN	L	Hmong, Central Huishui
HMD	CN	L	Hmong, Northeastern Dian
HME	CN	L	Hmong, Eastern Huishui
HMG	CN	L	Hmong, Southwestern Guiyang
HMH	CN	L	Hmong, Southwestern Huishui
HMJ	CN	L	Hmong, Chonganjiang
HML	CN	L	Hmong, Luopohe
HMM	CN	L	Hmong, Central Mashan
HMN	CN	L	Hmong, Northern Huishui
HMO	CN	L	Hmong, Northern Mashan
HMQ	CN	L	Hmong, Eastern Qiandong
HMR	IN	L	Hmar
HMS	CN	L	Hmong, Southern Qiandong
HMT	PG	L	Hamtai
HMU	ID	L	Hamap
HMW	CN	L	Hmong, Western Mashan
HMY	CN	L	Hmong, Southern Guiyang
HNA	CM	L	Mina
HND	IN	L	Hindi
HNE	IN	L	Chhattisgarhi
HNG	HU	L	Hungarian
HNH	BW	L	/Anda
HNI	CN	L	Hani
HNN	PH	L	Hanunoo
HNO	PK	L	Hindko, Northern
HNS	SR	L	Hindustani, Caribbean
HNU	LA	L	Hung
HOA	SB	L	Hoava
HOB	PG	L	Mari
HOC	IN	L	Ho
HOD	NG	N	Holma
HOE	NG	L	Horom
HOH	OM	L	Hobyót
HOI	US	N	Holikachuk
HOJ	IN	L	Harauti
HOL	AO	L	Holu
HOM	SD	E	Homa
HON	TW	E	Hoanya
HOO	TZ	L	Holoholo
HOP	US	L	Hopi
HOR	TD	E	Horo
HOS	VN	L	Ho Chi Minh City Sign Language
HOT	PG	L	Hote
HOV	ID	L	Hovongan
HOW	CN	L	Honi
HOY	IN	L	Holiya
HOZ	ET	L	Hozo
HPO	MM	L	Hpon
HPS	US	L	Hawai'i Pidgin Sign Language
HRA	MM	L	Hrangkhol
HRE	VN	L	Hre
HRK	ID	L	Haruku
HRO	VN	L	Haroi
HRR	ID	L	Horuru
HRT	TR	L	Hértevin
HRU	IN	L	Hruso
HRZ	IR	L	Harzani
HSH	HU	L	Hungarian Sign Language
HSL	NG	L	Hausa Sign Language
HSN	CN	L	Chinese, Xiang
HSS	OM	L	Harsusi
HTI	ID	L	Hoti
HTO	CO	L	Huitoto, Mi+ni+ca
HTS	TZ	L	Hadza
HUA	NG	L	Hausa
HUB	PE	L	Huambisa
HUC	BW	L	=/Hua
HUD	ID	L	Huaulu
HUE	MX	L	Huave, San Francisco Del Mar
HUF	PG	L	Humene
HUG	PE	L	Huachipaeri
HUH	CL	L	Huilliche
HUI	PG	L	Huli
HUJ	CN	L	Hmong, Northern Guiyang
HUK	ID	N	Hulung
HUL	PG	L	Hula
HUM	ZR	L	Hungana
HUO	CN	L	Hu
HUP	US	N	Hupa
HUQ	CN	L	Tsat
HUR	CA	L	Halkomelem
HUS	MX	L	Huasteco, Tantoyuca
HUT	NP	L	Humla Bhotia
HUU	PE	L	Huitoto, Murui
HUV	MX	L	Huave, San Mateo Del Mar
HUW	ID	L	Hukumina
HUX	PE	L	Huitoto, Ni+pode
HUY	IL	L	Hulaulá
HUZ	RU	L	Hunzib
HVA	MX	L	Huasteco, San Luís Potosí
HVC	HT	L	Haitian Vodoun Culture Language
HVE	MX	L	Huave, San Dionisio Del Mar
HVN	ID	L	Sabu
HVV	MX	L	Huave, Santa María Del Mar
HWA	CI	L	Wané
HWI	US	L	Hawaiian
HWL	TG	L	Hwla
HWO	NG	L	Hwana
HYA	CM	L	Hya
IAI	NC	L	Iaai
IAN	PG	L	Iatmul
IAP	BR	L	Iapama
IAR	PG	L	Purari
IBA	MY	L	Iban
IBB	NG	L	Ibibio
IBD	AU	L	Iwaidja
IBE	NG	L	Akpes
IBG	PH	L	Ibanag
IBL	PH	L	Ibaloi
IBM	NG	L	Agoi
IBN	NG	L	Ibino
IBO	NG	L	Ibilo
IBR	NG	L	Ibuoro
IBU	ID	N	Ibu
IBY	NG	L	Ibani
ICA	BJ	L	Ica
ICE	IS	L	Icelandic
ICH	NG	L	Etkywan
ICL	IS	L	Icelandic Sign Language
IDA	KE	L	Idakho-isukha-tiriki
IDB	LK	L	Indo-portuguese
IDC	NG	L	Idon
IDD	BJ	L	Idaca
IDE	NG	L	Idere
IDI	PG	L	Idi
IDO	NG	L	Idoma
IDR	SD	L	Indri
IDT	TP	L	Idaté
IFA	PH	L	Ifugao, Amganad
IFB	PH	L	Ifugao, Batad
IFE	BJ	L	Ifè
IFF	VU	E	Ifo
IFK	PH	L	Ifugao, Tuwali
IFM	CG	L	Teke, South Central
IFU	PH	L	Ifugao, Mayoyao
IFY	PH	L	Kalanguya, Keley-i
IGB	NG	L	Ebira
IGE	NG	L	Igede
IGG	PG	L	Igana
IGL	NG	L	Igala
IGM	PG	L	Igom
IGN	BO	L	Ignaciano
IGO	PG	L	Isebe
IGR	NG	L	Igbo
IHB	ID	L	Iha Based Pidgin
IHP	ID	L	Iha
III	CN	L	Yi, Sichuan
IJC	NG	L	Izon
IJE	NG	L	Biseni
IJJ	BJ	L	Ije
IJN	NG	L	Kalabari
IJO	NG	L	Ijo, Southeast
IKI	NG	L	Iko
IKK	NG	L	Ika
IKO	NG	L	Olulumo-ikom
IKP	NG	L	Ikpeshi
IKU	NG	L	Ikulu
IKV	NG	L	Iku-gora-ankwa
IKW	NG	L	Ikwere
IKX	UG	L	Ik
IKZ	TZ	L	Ikizu
ILA	ID	L	Ile Ape
ILB	ZM	L	Ila
ILE	NG	L	Ilue
ILI	CN	L	Ili Turki
ILK	PH	L	Ilongot
ILL	MY	L	Ilanun
ILO	PH	L	Ilocano
ILU	ID	L	Iliun
ILW	ID	L	Talur
IME	MR	L	Imeraguen
IMI	PG	L	Anamgura
IMN	PG	L	Imonda
IMO	PG	L	Imbongu
IMR	ID	L	Imroing
INA	PE	N	Iñapari
INB	CO	L	Inga
IND	PG	L	Blafe
INE	US	E	Ineseño
ING	US	L	Degexit'an
INH	RU	L	Ingush
INJ	CO	L	Inga, Jungle
INL	ID	L	Indonesian Sign Language
INN	PH	L	Isinai
INO	PG	L	Inoke-yate
INR	FR	L	Interlingua
INS	IN	L	Indian Sign Language
INT	MM	L	Intha
INZ	ID	L	Indonesian
IOU	PG	L	Tuma-irumu
IOW	US	E	Iowa-oto
IPI	PG	L	Ipili
IPK	PG	L	Ipiko
IQU	PE	L	Iquito
IRA	BR	L	Irántxe
IRE	ID	L	Iresim
IRH	ID	L	Irarutu
IRI	NG	L	Irigwe
IRK	TZ	L	Iraqw
IRR	LA	L	Ir
IRU	IN	L	Irula
IRX	ID	L	Kamberau
IRY	PH	L	Iraya
ISA	PG	L	Isabi
ISC	PE	N	Isconahua
ISD	PH	L	Isnag
ISE	IT	L	Italian Sign Language
ISG	IE	L	Irish Sign Language
ISH	NG	L	Esan
ISI	NG	L	Nkem-nkum
ISL	IL	L	Israeli Sign Language
ISM	ID	L	Masimasi
ISN	TZ	L	Isanzu
ISO	NG	L	Isoko
IST	HR	L	Istriot
ISU	CM	L	Isu
ITB	PH	L	Itneg, Binongan
ITE	BO	E	Itene
ITG	BR	L	Itogapúk
ITI	PH	L	Itneg, Inlaod
ITK	IT	N	Judeo-italian
ITL	RU	L	Itelmen
ITM	NG	L	Itu Mbon Uzo
ITN	IT	L	Italian
ITO	BO	N	Itonama
ITR	PG	L	Iteri
ITS	NG	L	Isekiri
ITT	PH	L	Itneg, Southern
ITU	PG	L	Itutang
ITV	PH	L	Itawit
ITW	NG	L	Ito
ITX	ID	L	Itik
ITZ	GT	N	Itzá
IUM	CN	L	Iu Mien
IVB	PH	L	Ibatan
IVV	PH	L	Ivatan
IWK	PH	L	I-wak
IWM	PG	L	Iwam
IWO	ID	L	Iwur
IWS	PG	L	Iwam, Sepik
IXC	MX	L	Ixcateco
IXI	GT	L	Ixil, Nebaj
IXJ	GT	L	Ixil, Chajul
IXL	GT	L	Ixil, San Juan Cotzal
IYA	NG	L	Iyayu
IYO	CM	L	Mesaka
IZH	RU	L	Ingrian
IZI	NG	L	Izi-ezaa-ikwo-mgbo
JAA	BR	L	Jamamadí
JAB	NG	L	Ham
JAC	GT	L	Jacalteco, Eastern
JAD	GN	L	Jahanka
JAE	PG	L	Yabem
JAF	NG	L	Jara
JAH	MY	L	Jah Hut
JAI	GT	L	Jacalteco, Western
JAJ	SB	L	Zazao
JAK	MY	L	Jakun
JAL	ID	L	Yalahatan
JAM	JM	L	Southwestern Caribbean Creole English
JAN	ID	L	Javanese
JAO	AU	L	Yanyuwa
JAP	BR	L	Jaruára
JAQ	ID	L	Yaqay
JAR	NG	L	Jarawa
JAS	NC	L	Javanese, New Caledonian
JAT	UA	L	Jakati
JAU	ID	L	Yaur
JAV	PK	L	Jadgali
JAX	ID	L	Malay, Jambi
JAY	AU	N	Jarnango
JAZ	NC	L	Jawe
JBE	IL	L	Judeo-berber
JBJ	ID	L	Arandai
JBN	LY	L	Nafusi
JBT	BR	N	Jabutí
JBU	NG	L	Jukun Takum
JCS	JM	L	Jamaican Country Sign Language
JCT	UZ	N	Judeo-crimean Tatar
JEB	PE	L	Jebero
JEE	NP	L	Jerung
JEG	LA	L	Jeng
JEH	VN	L	Jeh
JEI	ID	L	Yei
JEL	ID	L	Yelmek
JEN	NG	L	Dza
JER	NG	L	Jere
JET	PG	L	Manem
JEU	TD	L	Jonkor Bourmataguil
JGE	IL	L	Judeo-georgian
JHI	MY	L	Jehai
JIA	CM	L	Jina
JIB	NG	L	Jibu
JIC	HN	L	Tol
JID	NG	L	Bu
JIE	NG	L	Jilbe
JIG	AU	N	Djingili
JIH	CN	L	Shangzhai
JII	SO	L	Jiiddu
JIJ	TZ	L	Jiji
JIL	PG	L	Jilim
JIM	CM	L	Jimi
JIN	TZ	L	Zinza
JIO	CN	L	Jiamao
JIQ	CN	L	Guanyinqiao
JIT	TZ	L	Jita
JIU	CN	L	Jinuo, Youle
JIV	EC	L	Shuar
JIY	CN	L	Jinuo, Buyuan
JKO	PG	L	Kubo
JKU	NG	L	Labir
JMA	PG	L	Jimajima
JMB	NG	L	Zumbun
JMC	TZ	L	Machambe
JMD	ID	L	Yamdena
JMI	NG	L	Jimi
JMK	SE	L	Jamska
JMR	GH	L	Kamara
JMS	NG	L	Mashi
JMX	MX	L	Mixteco, Juxtlahuaca Oeste
JNA	IN	L	Jangshung
JND	PK	L	Jandavra
JNG	AU	N	Yangman
JNI	NG	L	Janji
JNJ	ET	L	Yemsa
JNL	NP	L	Rawat
JNS	IN	L	Jaunsari
JOB	ZR	L	Joba
JOD	CI	L	Jula, Odienné
JOR	BO	E	Jorá
JOS	JO	L	Jordanian Sign Language
JOW	ML	L	Jowulu
JPN	JP	L	Japanese
JQR	PE	L	Jaqaru
JRA	VN	L	Jarai
JRR	NG	L	Jiru
JRT	NG	L	Jorto
JRU	VE	L	Japrería
JSL	JP	L	Japanese Sign Language
JUA	BR	N	Júma
JUB	NG	L	Wannu
JUC	CN	E	Jurchen
JUD	CI	L	Jula, Worodougou
JUK	NG	L	Wapan
JUL	NP	L	Jirel
JUM	SD	L	Jumjum
JUN	IN	L	Juang
JUO	NG	L	Kona
JUP	BR	L	Hupdë
JUR	BR	L	Jurúna
JUT	DK	L	Jutish
JUU	NG	L	Ju
JUW	NG	L	Wase
JUY	IN	L	Juray
JVN	SR	L	Javanese, Caribbean
JWI	GH	L	Jwira-pepesa
JYA	CN	L	Jiarong
JYE	IL	L	Arabic, Judeo-yemeni
JYY	TD	L	Jaya
KAA	US	N	Kansa
KAB	RU	L	Kabardian
KAC	UZ	L	Karakalpak
KAD	NG	L	Kadara
KAE	TW	E	Ketangalan
KAF	TZ	L	Chagga
KAG	MY	L	Kajaman
KAH	CF	L	Kara
KAI	NG	L	Karekare
KAJ	NG	L	Jju
KAK	PH	L	Kallahan, Kayapa
KAL	US	N	Kalapuya
KAM	NG	L	Tsishingini
KAN	PH	L	Kankanay, Northern
KAO	ML	L	Xaasongaxango
KAP	RU	L	Bezhta
KAQ	PE	L	Capanahua
KAR	BF	L	Karaboro, Eastern
KAS	BF	L	Kasem
KAT	SD	L	Katcha-kadugli-miri
KAU	NG	L	Cinda-regi-tiyal
KAV	BR	N	Katukína
KAW	US	N	Kawaiisu
KAX	ID	L	Kao
KAY	BR	L	Kamayurá
KAZ	KZ	L	Kazakh
KBA	AU	E	Kalarko
KBB	BR	L	Kaxuiâna
KBC	BR	L	Kadiwéu
KBD	BR	L	Kabixí
KBE	AU	N	Kanju
KBF	CL	E	Kakauhua
KBH	CO	L	Camsá
KBI	ZR	L	Kango
KBJ	ZR	L	Kari
KBK	PG	L	Koiari, Grass
KBL	TD	L	Kanembu
KBM	PG	L	Iwal
KBN	CF	L	Kare
KBO	SD	L	Keliko
KBP	TG	L	Kabiyé
KBQ	PG	L	Kamano
KBR	ET	L	Kaficho
KBS	GA	L	Kande
KBT	PG	L	Kabadi
KBU	PK	L	Kabutra
KBV	ID	L	Kamberataro
KBW	PG	L	Kaiep
KBX	PG	L	Ap Ma
KBY	NE	L	Kanuri, Manga
KBZ	NG	L	Duhwa
KCA	RU	L	Khanty
KCB	PG	N	Kawacha
KCC	NG	L	Lubila
KCD	ID	L	Kanum, Ngkâlmpw
KCE	NG	L	Kaivi
KCF	NG	L	Ukaan
KCG	NG	L	Tyap
KCH	NG	L	Vono
KCI	NG	L	Kamantan
KCJ	GW	L	Kobiana
KCK	BW	L	Kalanga
KCL	PG	L	Kela
KCM	CF	L	Gula
